32,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
32,3,197.7,343.5,128.60000000000002,67.33999999999997,1,1,1.0
33,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
33,3,173.6,347.67,131.77,68.69,1,1,1.0
34,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
34,3,149.5,351.83,134.93,70.05000000000001,1,1,1.0
35,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
35,3,125.4,356.0,138.1,71.39999999999998,1,1,1.0
36,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
36,3,99.07,360.19,142.93,72.73000000000002,1,1,1.0
37,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
37,3,72.73,364.37,147.76999999999998,74.07,1,1,1.0
38,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
38,3,46.4,368.56,152.6,75.39999999999998,1,1,1.0
39,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
39,3,23.2,372.75,151.95000000000002,76.73000000000002,1,1,1.0
40,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
40,3,0.0,376.94,151.3,78.06,1,1,1.0
41,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
41,3,0.0,382.35,126.4,75.47999999999996,1,1,1.0
42,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
42,3,0.0,387.77,101.5,72.88,1,1,1.0
43,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
43,3,0.0,393.18,76.6,70.30000000000001,1,1,1.0
44,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
44,3,0.0,398.6,51.7,67.69999999999999,1,1,1.0
45,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
45,3,0.0,405.2,26.3,66.69999999999999,1,1,1.0
46,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
47,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
48,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
49,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
50,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
51,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
52,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
52,4,943.94,225.2,16.059999999999945,56.400000000000034,1,1,1.0
53,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
53,4,939.98,225.01,20.019999999999982,58.47000000000003,1,1,1.0
54,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
54,4,936.03,224.83,23.970000000000027,60.53,1,1,1.0
55,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
55,4,932.08,224.64,27.91999999999996,62.60000000000002,1,1,1.0
56,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
56,4,928.12,224.45,31.879999999999995,64.67000000000002,1,1,1.0
57,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
57,4,924.17,224.26,35.83000000000004,66.74000000000001,1,1,1.0
58,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
58,4,920.22,224.07,39.77999999999997,68.81,1,1,1.0
59,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
59,4,916.26,223.89,43.74000000000001,70.87,1,1,1.0
60,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
60,4,912.31,223.7,47.690000000000055,72.94,1,1,1.0
61,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
61,4,908.35,223.51,51.64999999999998,75.00999999999999,1,1,1.0
62,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
62,4,904.4,223.32,55.60000000000002,77.07999999999998,1,1,1.0
62,5,900.7,244.94,48.879999999999995,25.379999999999995,1,1,0.0
63,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
63,4,897.57,223.89,62.42999999999995,78.10000000000002,1,1,1.0
63,5,893.63,245.57,47.450000000000045,25.689999999999998,1,1,0.0
64,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
64,4,890.74,224.46,69.25999999999999,79.12999999999997,1,1,1.0
64,5,886.55,246.2,46.030000000000086,26.0,1,1,0.0
65,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
65,4,883.91,225.02,76.09000000000003,80.16,1,1,1.0
65,5,879.48,246.84,44.60000000000002,26.299999999999983,1,1,0.0
66,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
66,4,877.07,225.59,82.92999999999995,81.18999999999997,1,1,1.0
66,5,872.4,247.47,43.180000000000064,26.609999999999985,1,1,0.0
67,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
67,4,870.24,226.16,89.75999999999999,82.21000000000001,1,1,1.0
67,5,865.53,248.1,41.55000000000007,26.919999999999987,1,1,0.0
68,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
68,4,863.41,226.73,96.59000000000003,83.22999999999999,1,1,1.0
68,5,858.67,248.73,39.92000000000007,27.22999999999999,1,1,0.0
69,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
69,4,856.58,227.29,103.41999999999996,84.27000000000001,1,1,1.0
69,5,851.8,249.37,38.29000000000008,27.529999999999973,1,1,0.0
70,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
70,4,849.75,227.86,110.25,85.28999999999996,1,1,1.0
70,5,845.57,250.0,36.01999999999998,27.839999999999975,1,1,0.0
71,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
71,4,842.92,228.43,117.08000000000004,86.31,1,1,1.0
71,5,839.33,250.63,33.75999999999999,28.149999999999977,1,1,0.0
72,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
72,4,836.09,229.0,123.90999999999997,87.33999999999997,1,1,1.0
72,5,833.1,251.26,31.49000000000001,28.44999999999999,1,1,0.0
73,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
73,4,829.26,229.56,130.74,88.37,1,1,1.0
73,5,824.2,252.21,37.219999999999914,29.700000000000017,1,1,0.0
74,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
74,4,822.42,230.13,137.58000000000004,89.39999999999998,1,1,1.0
74,5,815.3,253.15,42.950000000000045,30.950000000000017,1,1,0.0
75,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
75,4,815.59,230.7,144.40999999999997,90.42000000000002,1,1,1.0
75,5,806.4,254.1,48.67000000000007,32.20000000000002,1,1,0.0
76,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
76,4,808.76,231.27,151.24,91.43999999999997,1,1,1.0
76,5,797.26,255.32,50.5,32.379999999999995,1,1,0.0
77,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
77,4,801.93,231.83,158.07000000000005,92.47999999999999,1,1,1.0
77,5,788.12,256.53,52.33000000000004,32.58000000000004,1,1,0.0
78,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
78,4,795.1,232.4,164.89999999999998,93.49999999999997,1,1,1.0
78,5,778.97,257.75,54.15999999999997,32.75999999999999,1,1,0.0
79,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
79,4,781.24,232.8,173.15999999999997,94.89999999999998,1,1,1.0
79,5,769.55,258.25,55.99000000000001,32.94,1,1,0.0
80,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
80,4,771.82,234.35,176.27999999999997,95.04999999999998,1,1,1.0
80,5,760.12,258.75,57.82000000000005,33.120000000000005,1,1,0.0
81,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
81,4,762.4,235.89,179.39999999999998,95.21000000000004,1,1,1.0
81,5,750.7,259.24,59.64999999999998,33.31,1,1,0.0
82,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
82,4,753.7,237.44,183.0999999999999,95.91000000000003,1,1,1.0
82,5,740.63,259.43,61.48000000000002,33.49000000000001,1,1,0.0
83,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
83,4,745.0,238.98,186.79999999999995,96.62000000000003,1,1,1.0
83,5,730.56,259.61,63.31000000000006,33.68000000000001,1,1,0.0
84,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
84,4,735.17,238.96,190.32000000000005,98.64000000000001,1,1,1.0
84,5,720.49,259.79,65.13999999999999,33.870000000000005,1,1,0.0
85,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
85,4,725.33,238.93,193.8499999999999,100.68,1,1,1.0
85,5,709.46,260.04,66.95999999999992,34.06,1,1,0.0
86,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
86,4,715.5,238.9,197.38,102.71000000000001,1,1,1.0
86,5,698.43,260.3,68.79000000000008,34.22999999999996,1,1,0.0
87,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
87,4,706.47,239.31,199.55999999999995,105.10000000000002,1,1,1.0
87,5,687.39,260.55,70.63,34.420000000000016,1,1,0.0
88,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
88,4,697.43,239.72,201.74,107.47999999999999,1,1,1.0
88,5,675.17,261.2,72.45000000000005,34.60000000000002,1,1,0.0
89,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
89,4,688.4,240.12,203.92000000000007,109.88,1,1,1.0
89,5,662.94,261.85,74.27999999999997,34.789999999999964,1,1,0.0
89,6,852.77,243.06,50.75,33.839999999999975,1,1,0.0
90,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
90,4,676.9,241.88,208.64999999999998,110.09000000000003,1,1,1.0
90,5,650.71,262.5,76.11000000000001,34.97000000000003,1,1,0.0
90,6,842.66,243.38,52.780000000000086,34.26999999999998,1,1,0.0
91,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
91,4,665.4,243.64,213.37,110.29000000000002,1,1,1.0
91,5,638.48,263.15,77.93999999999994,35.160000000000025,1,1,0.0
91,6,832.55,243.7,54.81000000000006,34.69,1,1,0.0
92,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
92,4,653.9,245.4,218.10000000000002,110.49999999999997,1,1,1.0
92,5,626.25,263.79,79.76999999999998,35.349999999999966,1,1,0.0
92,6,822.45,244.02,56.819999999999936,35.119999999999976,1,1,0.0
93,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
93,4,643.47,246.24,221.5,112.78999999999996,1,1,1.0
93,5,614.02,264.44,81.60000000000002,35.53000000000003,1,1,0.0
93,6,812.34,244.34,58.85000000000002,35.54999999999998,1,1,0.0
94,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
94,4,633.03,247.07,224.89999999999998,115.10000000000002,1,1,1.0
94,5,601.8,265.09,83.43000000000006,35.72000000000003,1,1,0.0
94,6,802.23,244.65,60.870000000000005,35.98999999999998,1,1,0.0
95,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
95,4,622.6,247.9,228.29999999999995,117.4,1,1,1.0
95,5,589.57,265.74,85.25999999999999,35.89999999999998,1,1,0.0
95,6,792.12,244.97,62.89999999999998,36.41999999999999,1,1,0.0
96,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
96,4,610.57,249.43,232.05999999999995,118.19999999999999,1,1,1.0
96,5,577.34,266.39,87.08999999999992,36.09000000000003,1,1,0.0
96,6,782.02,245.29,64.92000000000007,36.849999999999994,1,1,0.0
97,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
97,4,598.53,250.97,235.84000000000003,119.00000000000003,1,1,1.0
97,5,565.11,267.04,88.91999999999996,36.26999999999998,1,1,0.0
97,6,771.91,245.61,66.94000000000005,37.27999999999997,1,1,0.0
98,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
98,4,586.5,252.5,239.60000000000002,119.80000000000001,1,1,1.0
98,5,552.88,267.69,90.75,36.45999999999998,1,1,0.0
98,6,761.8,245.93,68.97000000000003,37.70999999999998,1,1,0.0
99,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
99,4,573.5,253.77,244.42999999999995,121.75999999999996,1,1,1.0
99,5,538.98,268.32,91.90999999999997,36.76999999999998,1,1,0.0
99,6,750.14,246.67,70.58000000000004,38.130000000000024,1,1,0.0
100,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
100,4,560.5,255.03,249.26999999999998,123.73999999999998,1,1,1.0
100,5,525.07,268.96,93.06999999999994,37.06999999999999,1,1,0.0
100,6,738.48,247.4,72.17999999999995,38.57000000000002,1,1,0.0
101,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
101,4,547.5,256.3,254.10000000000002,125.69999999999999,1,1,1.0
101,5,511.16,269.59,94.23999999999995,37.38000000000005,1,1,0.0
101,6,726.82,248.14,73.78999999999996,39.0,1,1,0.0
102,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
102,4,533.5,256.7,259.63,129.07,1,1,1.0
102,5,497.26,270.22,95.38999999999999,37.67999999999995,1,1,0.0
102,6,715.16,248.88,75.38999999999999,39.43000000000001,1,1,0.0
103,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
103,4,519.5,257.1,265.16999999999996,132.42999999999995,1,1,1.0
103,5,483.35,270.85,96.55999999999995,37.98999999999995,1,1,0.0
103,6,703.5,249.62,77.0,39.85000000000002,1,1,0.0
104,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
104,4,505.5,257.5,270.70000000000005,135.8,1,1,1.0
104,5,469.44,271.48,97.72999999999996,38.299999999999955,1,1,0.0
104,6,691.84,250.35,78.60000000000002,40.28999999999999,1,1,0.0
105,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
105,4,490.77,259.97,276.63,136.65999999999997,1,1,1.0
105,5,455.54,272.12,98.87999999999994,38.60000000000002,1,1,0.0
105,6,680.18,251.09,80.21000000000004,40.72,1,1,0.0
105,7,944.2,215.4,15.799999999999955,53.87999999999997,1,1,1.0
106,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
106,4,476.03,262.43,282.57000000000005,137.54000000000002,1,1,1.0
106,5,441.63,272.75,100.04999999999995,38.910000000000025,1,1,0.0
106,6,668.52,251.83,81.81000000000006,41.150000000000006,1,1,0.0
106,7,939.67,215.45,20.33000000000004,54.30000000000001,1,1,1.0
107,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
107,4,461.3,264.9,288.49999999999994,138.40000000000003,1,1,1.0
107,5,427.72,273.38,101.20999999999992,39.22000000000003,1,1,0.0
107,6,656.87,252.57,83.40999999999997,41.56999999999999,1,1,0.0
107,7,935.14,215.49,24.860000000000014,54.71999999999997,1,1,1.0
108,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
108,4,445.0,267.0,294.78,141.2,1,1,1.0
108,5,413.81,274.01,102.38000000000005,39.53000000000003,1,1,0.0
108,6,645.21,253.31,85.00999999999999,42.0,1,1,0.0
108,7,930.62,215.54,29.379999999999995,55.130000000000024,1,1,1.0
109,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
109,4,428.7,269.1,301.05,144.0,1,1,1.0
109,5,399.91,274.64,103.53999999999996,39.84000000000003,1,1,0.0
109,6,633.55,254.04,86.62,42.440000000000026,1,1,0.0
109,7,926.09,215.58,33.90999999999997,55.559999999999974,1,1,1.0
110,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
110,4,412.4,271.2,307.32000000000005,146.8,1,1,1.0
110,5,386.0,275.28,104.69999999999999,40.14000000000004,1,1,0.0
110,6,621.89,254.78,88.22000000000003,42.869999999999976,1,1,0.0
110,7,921.56,215.63,38.440000000000055,55.97000000000003,1,1,1.0
111,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
111,4,396.1,273.3,313.6,149.59999999999997,1,1,1.0
111,5,372.09,275.91,105.87,40.44999999999999,1,1,0.0
111,6,607.35,255.52,89.82999999999993,43.28999999999999,1,1,0.0
111,7,917.03,215.68,42.97000000000003,56.379999999999995,1,1,1.0
112,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
112,4,377.87,274.7,321.15,153.10000000000002,1,1,1.0
112,5,357.27,276.54,107.03000000000003,40.75999999999999,1,1,0.0
112,6,592.82,256.26,91.42999999999995,43.72000000000003,1,1,0.0
112,7,912.51,215.72,47.49000000000001,56.809999999999974,1,1,1.0
113,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
113,4,359.65,276.1,328.70000000000005,156.59999999999997,1,1,1.0
113,5,342.45,277.17,108.19,41.06999999999999,1,1,0.0
113,6,578.28,256.99,93.04000000000008,44.15999999999997,1,1,0.0
113,7,907.98,215.77,52.01999999999998,57.22,1,1,1.0
114,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
114,4,341.42,277.5,336.24999999999994,160.10000000000002,1,1,1.0
114,5,327.62,277.8,109.36000000000001,41.379999999999995,1,1,0.0
114,6,563.75,257.73,94.63999999999999,44.589999999999975,1,1,0.0
114,7,903.45,215.82,56.549999999999955,57.629999999999995,1,1,1.0
115,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
115,4,323.2,278.9,343.8,163.60000000000002,1,1,1.0
115,5,312.8,278.44,110.51999999999998,41.68000000000001,1,1,0.0
115,6,549.21,258.47,96.25,45.01999999999998,1,1,0.0
115,7,898.92,215.86,61.08000000000004,58.06,1,1,1.0
116,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
116,4,302.4,281.0,353.22,166.57999999999998,1,1,1.0
116,5,297.98,279.07,111.68,41.99000000000001,1,1,0.0
116,6,534.67,259.21,97.86000000000001,45.44,1,1,0.0
116,7,894.4,215.91,65.60000000000002,58.47,1,1,1.0
117,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
117,4,281.6,283.1,362.65,169.54999999999995,1,1,1.0
117,5,283.16,279.7,112.83999999999997,42.30000000000001,1,1,1.0
117,6,520.14,259.94,99.46000000000004,45.879999999999995,1,1,0.0
117,7,889.87,215.95,70.13,58.900000000000034,1,1,1.0
118,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
118,4,260.8,285.2,372.08,172.53000000000003,1,1,1.0
118,5,267.18,279.7,112.83999999999997,42.30000000000001,1,1,1.0
118,6,505.6,260.68,101.06999999999994,46.31,1,1,0.0
118,7,885.34,216.0,74.65999999999997,59.31,1,1,1.0
119,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
119,4,240.0,287.3,381.5,175.5,1,1,1.0
119,5,249.63,281.27,114.22000000000003,42.74000000000001,1,1,1.0
119,6,491.07,261.42,102.67000000000002,46.74000000000001,1,1,0.0
119,7,880.01,216.47,76.59000000000003,59.29999999999998,1,1,1.0
120,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
120,4,216.95,289.76,391.41,180.23000000000002,1,1,1.0
120,5,232.09,282.83,115.6,43.18000000000001,1,1,1.0
120,6,476.53,262.16,104.27999999999997,47.15999999999997,1,1,0.0
120,7,874.68,216.93,78.5200000000001,59.31,1,1,1.0
121,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
121,4,193.9,292.23,401.33000000000004,184.95,1,1,1.0
121,5,214.54,284.4,116.97999999999999,43.620000000000005,1,1,1.0
121,6,462.0,262.89,105.88,47.60000000000002,1,1,0.0
121,7,869.34,217.4,80.45999999999992,59.29999999999998,1,1,1.0
122,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
122,4,170.85,294.69,411.24,189.67000000000002,1,1,1.0
122,5,197.0,285.97,118.35000000000002,44.059999999999945,1,1,1.0
122,6,447.46,263.63,107.49000000000007,48.03000000000003,1,1,0.0
122,7,863.23,217.68,81.63,59.80000000000001,1,1,1.0
123,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
123,4,147.8,297.15,421.15000000000003,194.40000000000003,1,1,1.0
123,5,179.45,287.53,119.73000000000002,44.5,1,1,1.0
123,6,432.93,264.37,109.07999999999998,48.45999999999998,1,1,0.0
123,7,857.12,217.97,82.79999999999995,60.28999999999999,1,1,1.0
124,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
124,4,120.05,299.61,435.75999999999993,199.13,1,1,1.0
124,5,161.91,289.1,121.1,44.94,1,1,1.0
124,6,418.39,265.11,110.69000000000005,48.879999999999995,1,1,0.0
124,7,851.01,218.25,83.97000000000003,60.79000000000002,1,1,1.0
125,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
125,4,92.3,302.08,450.37999999999994,203.85000000000002,1,1,1.0
125,5,144.37,290.67,122.46999999999997,45.379999999999995,1,1,1.0
125,6,403.86,265.84,112.28999999999996,49.32000000000005,1,1,0.0
125,7,844.89,218.53,85.14999999999998,61.28999999999999,1,1,1.0
126,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
126,4,64.55,304.54,464.98999999999995,208.57,1,1,1.0
126,5,126.82,292.23,123.86000000000001,45.81999999999999,1,1,1.0
126,6,389.32,266.58,113.90000000000003,49.75,1,1,0.0
126,7,838.78,218.81,86.32000000000005,61.79000000000002,1,1,1.0
127,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
127,4,36.8,307.0,479.59999999999997,213.29999999999995,1,1,1.0
127,5,109.28,293.8,125.22999999999999,46.25999999999999,1,1,1.0
127,6,374.78,267.32,115.51000000000005,50.18000000000001,1,1,0.0
127,7,832.67,219.09,87.49000000000001,62.28999999999999,1,1,1.0
128,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
128,4,9.54,308.9,492.76,218.92000000000007,1,1,1.0
128,5,91.73,295.37,126.61,46.69999999999999,1,1,1.0
128,6,360.25,268.06,117.11000000000001,50.60000000000002,1,1,0.0
128,7,826.56,219.38,88.66000000000008,62.78000000000003,1,1,1.0
129,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
129,4,0.0,311.7,487.3,225.50000000000006,1,1,1.0
129,5,74.19,296.93,127.97999999999999,47.139999999999986,1,1,1.0
129,6,345.71,268.79,118.72000000000003,51.039999999999964,1,1,0.0
129,7,820.44,219.66,89.83999999999992,63.28,1,1,1.0
130,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
130,4,0.0,314.5,473.2,225.5,1,1,1.0
130,5,56.64,298.5,129.36,47.579999999999984,1,1,1.0
130,6,331.18,269.53,120.32,51.47000000000003,1,1,1.0
130,7,814.33,219.94,91.00999999999999,63.78000000000003,1,1,1.0
131,1,208.65,250.62,94.55999999999997,42.98000000000002,1,1,1.0
131,4,0.0,314.5,455.3,225.5,1,1,1.0
